,Wikipedia Movie ID,Freebase Movie ID,Movie name,Movie release date,Movie runtime,Movie languages,Movie countries,Movie genres,TMDB_id,TMDB_original_language,TMDB_original_title,TMDB_overview,TMDB_popularity,TMDB_release_date,TMDB_title,TMDB_vote_average,TMDB_vote_count,TMDB_runtime,TMDB_budget,TMDB_IMDB_id,TMDB_genres,Movie box office revenue,Movie release year,log Movie box office revenue,log Movie release year,Movie genres cleaned,Movie genres list,Movie languages cleaned,Movie languages list,Movie countries cleaned,Movie countries list
1018,1911903,/m/065l_6,"I Love You, Alice B. Toklas",1968,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0gf28"": ""Parody"", ""/m/03p5xs"": ""Comedy of manners"", ""/m/01q03"": ""Cult"", ""/m/06nbt"": ""Satire"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film""}",42623.0,en,"I Love You, Alice B. Toklas!","Harold Fine is a self-described square - a 35-year-old Los Angeles lawyer who's not looking forward to middle age nor his upcoming wedding. His life changes when he falls in love with Nancy, a free-spirited, innocent, and beautiful young hippie. After Harold and his family enjoy some of her ""groovy"" brownies, he decides to ""drop out"" with her and become a hippie too. But can he return to his old life when he discovers that the hippie lifestyle is just a little too independent and irresponsible for his tastes?",5.729,1968-10-18,"I Love You, Alice B. Toklas!",5.0,28.0,92.0,0.0,tt0063115,"Comedy, Romance",,1968.0,,7.584773077612199,"Romantic comedy, Parody, Comedy of manners, Cult, Satire, Comedy, Romance Film","['Romantic comedy', 'Parody', 'Comedy of manners', 'Cult', 'Satire', 'Comedy', 'Romance Film']",English,['English'],United States of America,['United States of America']
1019,28839628,/m/0dddhbk,Little Lord Fauntleroy,1980-11-25,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/0hqxf"": ""Family Film"", ""/m/07s9rl0"": ""Drama""}",38602.0,en,Little Lord Fauntleroy,"Young Cedric Errol and his widowed mother live in genteel poverty in 1880s Brooklyn after the death of his father. Cedric's grandfather, the Earl of Dorincourt, has long ago disowned his son for marrying an American. But after the death of the Earl's remaining son, he decides to accept Cedric as his heir.",10.691,1980-12-01,Little Lord Fauntleroy,7.308,248.0,103.0,0.0,tt0081062,"TV Movie, Family, Drama",,1980.0,,7.590852123688581,"Family Film, Drama","['Family Film', 'Drama']",English,['English'],United Kingdom,['United Kingdom']
1020,8906793,/m/027p3n4,"Amalio Reyes, un hombre",,85.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/0jgd"": ""Argentina""}","{""/m/01z4y"": ""Comedy""}",,,,,,,,,,,,,,,,,,Comedy,['Comedy'],Spanish,['Spanish'],Argentina,['Argentina']
1021,28807804,/m/0dd8zlw,Charleys Onkel,1969-04-18,93.0,"{""/m/04306rv"": ""German Language""}","{""/m/082fr"": ""West Germany""}","{""/m/05p553"": ""Comedy film""}",6019.0,de,Charleys Onkel,,1.96,1969-04-17,Charleys Onkel,7.0,2.0,93.0,0.0,tt0064154,Comedy,,1969.0,,7.585281078639126,Comedy film,['Comedy film'],German,['German'],West Germany,['West Germany']
1022,11259949,/m/02r5dx9,My Man Godfrey,1957,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}",52470.0,en,My Man Godfrey,"The eccentric Bullock household again need a new butler. Daughter Irene encounters bedraggled Godfrey Godfrey at the docks and, fancying him and noticing his obviously good manners, gets him the job. He proves a great success, but keeps his past to himself. When an old flame turns up Irene's sister Cordelia starts making waves.",3.44,1957-10-11,My Man Godfrey,6.4,19.0,92.0,0.0,tt0050738,Comedy,,1957.0,,7.579167967396076,"Romantic comedy, Romance Film, Comedy","['Romantic comedy', 'Romance Film', 'Comedy']",English,['English'],United States of America,['United States of America']
1023,31987584,/m/0gvt9f5,The Last Bastion,1984-11-06,,"{""/m/02h40lc"": ""English Language""}","{""/m/0chghy"": ""Australia""}","{""/m/02p0szs"": ""Historical fiction"", ""/m/03hn0"": ""Historical drama"", ""/m/082gq"": ""War film""}",2100.0,en,The Last Castle,A court-martialed general rallies together 1200 inmates to rise against the system that put him away.,19.897,2001-10-19,The Last Castle,7.144,1132.0,131.0,72000000.0,tt0272020,"Action, Drama, Thriller",27642707.0,1984.0,17.1348724898395,7.592870287844818,"Historical fiction, Historical drama, War film","['Historical fiction', 'Historical drama', 'War film']",English,['English'],Australia,['Australia']
1024,18095028,/m/04cxpgb,For Cash,1915-05-03,,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}",342633.0,ru,Сумка инкассатора,Two cash collectors are found burned with their car but the bag is missing. Two detectives - Aleksandr Sanin and Aleksey Tulyakov are investigating the crime.,0.6,1977-12-01,Cash Collector's Bag,6.0,1.0,93.0,0.0,tt2959282,Mystery,,1915.0,,7.557472901614746,"Short Film, Silent film, Drama, Black-and-white","['Short Film', 'Silent film', 'Drama', 'Black-and-white']","Silent film, English","['Silent film', 'English']",United States of America,['United States of America']
1025,18070985,/m/047nmtr,Thieves and Liars,2006,112.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/05r7t"": ""Puerto Rico""}","{""/m/07s9rl0"": ""Drama"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/02h8pkk"": ""Family Drama"", ""/m/06lbpz"": ""Social problem film"", ""/m/03q4nz"": ""World cinema""}",110660.0,es,Ladrones y mentirosos,"The film is set in the island of Puerto Rico. Because of its central location in the Caribbean, the island has become one of the main ports of drug entry from South America into the United States. The film follows the lives of three families in different levels of society affected by drug trafficking and crime in the island.",1.4,2006-03-17,Thieves and Liars,5.8,6.0,114.0,0.0,tt0459438,Drama,,2006.0,,7.603897968521881,"Drama, Ensemble Film, Family Drama, Social problem film, World cinema","['Drama', 'Ensemble Film', 'Family Drama', 'Social problem film', 'World cinema']",Spanish,['Spanish'],Puerto Rico,['Puerto Rico']
1026,14613957,/m/03gqmqv,Rose of the Rancho,1914-11-15,,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hfjk"": ""Western"", ""/m/06ppq"": ""Silent film"", ""/m/01g6gs"": ""Black-and-white"", ""/m/0219x_"": ""Indie""}",468031.0,en,The Rose of the Rancho,"Esra Kincaid takes land by force and, having taken the Espinoza land, his sights are set on the Castro rancho. Government agent Kearney holds him off till the cavalry shows up and he can declare his love for Juanita, called “the Rose of the Rancho.”",0.627,1914-11-15,The Rose of the Rancho,0.0,0.0,50.0,16988.0,tt0004545,"Romance, Western, Adventure",87028.0,1914.0,11.373985184938093,7.5569505720129,"Western, Silent film, Black-and-white, Indie","['Western', 'Silent film', 'Black-and-white', 'Indie']","Silent film, English","['Silent film', 'English']",United States of America,['United States of America']
1027,22811780,/m/0640172,Lachende Erben,1933,76.0,{},"{""/m/0345h"": ""Germany""}","{""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}",166977.0,de,Lachende Erben,"After the death of his uncle, the owner of the Rhine based Bockelmann Sparkling Wine, Peter turns up for the reading of the will. Justus Bockelmann, a producer of mineral water, is confident he will inherit the business, but ‘for reasons of moral rectitude’ he has no intention of running an ‘alcoholic business’. The opening of the will comes as a surprise to all the potential heirs.",1.537,1933-03-06,Laughing Heirs,5.9,4.0,76.0,0.0,tt0024236,"Comedy, Romance",,1933.0,,7.566828479208331,"Romance Film, Comedy","['Romance Film', 'Comedy']",,[],Germany,['Germany']
1028,25603991,/m/09v14wx,Ajax: Hark the Herald Angel Sings,2000-12-21,91.0,"{""/m/02bv9"": ""Dutch Language""}","{""/m/059j2"": ""Netherlands""}","{""/m/01z02hx"": ""Sports"", ""/m/0jtdp"": ""Documentary""}",,,,,,,,,,,,,,,2000.0,,7.600902459542082,"Sports, Documentary","['Sports', 'Documentary']",Dutch,['Dutch'],Netherlands,['Netherlands']
1029,33477597,/m/0h971m_,Die Abfahrer,,,"{""/m/04306rv"": ""German Language""}","{""/m/0345h"": ""Germany""}","{""/m/05p553"": ""Comedy film""}",,,,,,,,,,,,,,,,,,Comedy film,['Comedy film'],German,['German'],Germany,['Germany']
1030,5682615,/m/0dzydf,Malibu Express,1985,105.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0gf28"": ""Parody"", ""/m/028v3"": ""Detective fiction"", ""/m/0219x_"": ""Indie"", ""/m/0vjs6"": ""Detective"", ""/m/02n4kr"": ""Mystery"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action"", ""/m/0bkbm"": ""Spy""}",64494.0,en,Malibu Express,In this erotic spy tale private eye Cody Abilene teams up with the Contessa Luciana and policewoman Beverly McAfee to infiltrate a mansion and discover who is sending computer secrets to the Russians.,8.937,1985-03-01,Malibu Express,5.114,44.0,101.0,500000.0,tt0089539,"Action, Adventure, Comedy, Crime",,1985.0,,7.59337419312129,"Thriller, Parody, Detective fiction, Indie, Detective, Mystery, Crime Fiction, Comedy, Action, Spy","['Thriller', 'Parody', 'Detective fiction', 'Indie', 'Detective', 'Mystery', 'Crime Fiction', 'Comedy', 'Action', 'Spy']",English,['English'],United States of America,['United States of America']
1031,20500100,/m/04z_7tm,Going Straight,1916,60.0,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/06ppq"": ""Silent film"", ""/m/01g6gs"": ""Black-and-white""}",174594.0,en,Going Straight,"A man and his wife both have criminal pasts, but have quit crime and are now respectable citizens. One day a member of their old gang shows up and threatens to expose them if they don't help him pull a heist.",1.435,1916-06-03,Going Straight,5.9,10.0,60.0,0.0,tt0006731,"Drama, Crime",,1916.0,,7.557994958530806,"Crime Fiction, Silent film, Black-and-white","['Crime Fiction', 'Silent film', 'Black-and-white']","Silent film, English","['Silent film', 'English']",United States of America,['United States of America']
1032,26268645,/m/0b77ywr,Children of Montmartre,1933,83.0,"{""/m/064_8sq"": ""French Language""}","{""/m/0f8l9c"": ""France""}","{""/m/07s9rl0"": ""Drama""}",164699.0,fr,La maternelle,"When her father files bankruptcy and then dies, Rose's fiancé jilts her; she takes a job as a maid in a Montmartre kindergarten with 150 poor children. Rose gives each child loving attention, and soon she's their favorite. An especially needy child is Marie, a prostitute's daughter. Rose and she bond, and Marie is jealous of all attentions paid Rose, especially those of Dr. Libois, the school's physician. When Rose inadvertently guides the children through the educational experiment of a visiting scholar, and then discloses she has a college degree and is working beneath her station, the principal wants to fire her. Is there any way she can stay? And what will happen to Marie?",1.24,1933-09-15,Children of Montmartre,5.8,4.0,83.0,0.0,tt0024310,Drama,,1933.0,,7.566828479208331,Drama,['Drama'],French,['French'],France,['France']
1033,35588348,/m/0jl0mqw,Ibunda,1986,103.0,"{""/m/097kp"": ""Indonesian Language""}","{""/m/03ryn"": ""Indonesia""}","{""/m/07s9rl0"": ""Drama""}",285340.0,id,Ibunda,"A Javanese mother has to struggle to lead their children against a complex confusion of their age. Unfortunately, the mother realized that actually, her children are trying to lead her too.",1.431,1986-01-02,Mother,0.0,0.0,103.0,0.0,tt0299605,Drama,,1986.0,,7.593877844605118,Drama,['Drama'],Indonesian,['Indonesian'],Indonesia,['Indonesia']
1034,25417587,/m/09k629x,Mano Po,2002,110.0,"{""/m/07qv_"": ""Tagalog language"", ""/m/01c44b"": ""Min Nan"", ""/m/0653m"": ""Standard Mandarin"", ""/m/01jb8r"": ""Filipino language""}","{""/m/05v8c"": ""Philippines""}","{""/m/07s9rl0"": ""Drama"", ""/m/0gxblw4"": ""Filipino Movies"", ""/m/03q4nz"": ""World cinema""}",352709.0,tl,Mano Po,"During the Chinese Revolution in 1949, young Chinese copra trader named Fong-Huan marries Elisa, a young and pretty Filipina. The couples children, Daniel and Linda, were raised in a mixture of Chinese and Filipino-Hispanic tradition. These richly cultured people are the ancestors of a dysfunctional third-generation family whose daughters tell their own stories of joy, struggle, and the complex realities in the life of Filipino Chinese families.",1.467,2002-12-25,Mano Po,7.4,7.0,110.0,0.0,tt0345623,Drama,,2002.0,,7.601901959875166,"Drama, Filipino Movies, World cinema","['Drama', 'Filipino Movies', 'World cinema']","Tagalog, Min Nan, Standard Mandarin, Filipino","['Tagalog', 'Min Nan', 'Standard Mandarin', 'Filipino']",Philippines,['Philippines']
1035,10451448,/m/02qdjgl,Wartime Nutrition,1943,10.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film"", ""/m/05swd"": ""Propaganda film""}",578046.0,en,Wartime Nutrition,World War II American propaganda film emphasizing the importance of nutrition and following wartime rationing.,0.6,1943-01-26,Wartime Nutrition,0.0,0.0,10.0,0.0,tt8437350,Documentary,,1943.0,,7.57198844937744,"Short Film, Propaganda film","['Short Film', 'Propaganda film']",English,['English'],United States of America,['United States of America']
1036,23687729,/m/06zsm6b,Totò e i re di Roma,1951,104.0,"{""/m/02bjrlw"": ""Italian Language""}","{""/m/03rjj"": ""Italy""}","{""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",80374.0,it,Totò e i re di Roma,"An aging, down-and-out public employee must face the primary school examination.",5.155,1952-10-15,Toto and the Kings of Rome,7.1,57.0,99.0,0.0,tt0044141,Comedy,,1951.0,,7.576097340623111,"Drama, Comedy","['Drama', 'Comedy']",Italian,['Italian'],Italy,['Italy']
1037,1850269,/m/060xq9,Kekexili: Mountain Patrol,2004,95.0,"{""/m/01kbdv"": ""Tibetan languages"", ""/m/03115z"": ""Mandarin Chinese"", ""/m/012w70"": ""Cantonese"", ""/m/064r7fk"": ""Standard Tibetan"", ""/m/01r2l"": ""Chinese language"", ""/m/0653m"": ""Standard Mandarin""}","{""/m/09c7w0"": ""United States of America"", ""/m/03h64"": ""Hong Kong"", ""/m/0d05w3"": ""China""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/0gw5qqq"": ""Chinese Movies"", ""/m/03q4nz"": ""World cinema""}",16074.0,zh,可可西里,A moving true story about volunteers protecting antelope against poachers in the severe mountains of Tibet.,11.002,2004-10-01,Mountain Patrol,7.3,60.0,85.0,1200000.0,tt0386651,"Action, Drama",,2004.0,,7.602900462204755,"Action/Adventure, Action, Drama, Chinese Movies, World cinema","['Action/Adventure', 'Action', 'Drama', 'Chinese Movies', 'World cinema']","Tibetans, Mandarin Chinese, Cantonese, Standard Tibetan, Chinese, Standard Mandarin","['Tibetans', 'Mandarin Chinese', 'Cantonese', 'Standard Tibetan', 'Chinese', 'Standard Mandarin']","United States of America, Hong Kong, China","['United States of America', 'Hong Kong', 'China']"
1038,16791614,/m/04068zh,Son of Fury: The Story of Benjamin Blake,1942-01-29,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/01g6gs"": ""Black-and-white"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action""}",44530.0,en,Son of Fury: The Story of Benjamin Blake,"Sir Arthur Blake has inherited title and lands from his brother. He also has his orphaned nephew Benjamin working for him as a bonded servant. While he believes the lad was born out of wedlock and so cannot claim the inheritance, he is taking no chances. Benjamin eventually rebels against his uncle and sets sail to try and make his fortune. This may enable him to return to prove his claim to being the rightful heir to the estate.",2.016,1942-01-29,Son of Fury: The Story of Benjamin Blake,7.214,14.0,98.0,0.0,tt0035360,"Action, Drama, Romance",,1942.0,,7.571473648851271,"Adventure, Black-and-white, Action/Adventure, Drama, Romance Film, Action","['Adventure', 'Black-and-white', 'Action/Adventure', 'Drama', 'Romance Film', 'Action']",English,['English'],United States of America,['United States of America']
1039,18410187,/m/04f2hl9,The Punishment,1912-04-04,17.0,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}",596463.0,ar,الجريمة والعقاب,"Ahmed Hosni kills an elderly moneylender for her money, but accidentally kills her sister as well. In the wake of the crime, Ahmed falls ill out of fear of getting caught.",0.805,1957-04-03,The Crime and The Punishment,0.0,0.0,0.0,0.0,tt0342475,,,1912.0,,7.555905093611346,"Short Film, Silent film, Drama, Black-and-white","['Short Film', 'Silent film', 'Drama', 'Black-and-white']","Silent film, English","['Silent film', 'English']",United States of America,['United States of America']
1040,8781041,/m/027jhnj,Remedial attraction,,,{},{},"{""/m/07s9rl0"": ""Drama""}",,,,,,,,,,,,,,,,,,Drama,['Drama'],,[],,[]
1041,4453753,/m/0c38k8,Begotten,1991-06-05,78.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01q03"": ""Cult"", ""/m/03npn"": ""Horror"", ""/m/01hmnh"": ""Fantasy"", ""/m/073_6"": ""Surrealism"", ""/m/0fdjb"": ""Supernatural""}",1483.0,en,Begotten,"Begotten is the creation myth brought to life, the story of no less than the violent death of God and the (re)birth of nature on a barren earth.",10.967,1991-06-05,Begotten,5.928,277.0,72.0,33000.0,tt0101420,"Fantasy, Horror",,1991.0,,7.596392304064196,"Cult, Horror, Fantasy, Surrealism, Supernatural","['Cult', 'Horror', 'Fantasy', 'Surrealism', 'Supernatural']",English,['English'],United States of America,['United States of America']
1042,21674541,/m/05mvz8k,La Florida,1993,112.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0d060g"": ""Canada""}","{""/m/0hj3mz5"": ""Comedy of Errors"", ""/m/01z4y"": ""Comedy""}",71037.0,fr,La Florida,"Tired of rough winters, a Quebec family buys a motel in south Florida. But life is not easy down where motels grow faster than grass. Two bigger businessmen are out to get them for invading their turf. However, that is not even the beginning of their troubles...",1.589,1993-03-04,La Florida,4.0,4.0,114.0,1600000.0,tt0106931,Comedy,,1993.0,,7.597396320212795,"Comedy of Errors, Comedy","['Comedy of Errors', 'Comedy']","French, English","['French', 'English']",Canada,['Canada']
